image,text,true_label,predicted_label
flickr8k-images\244774022_a12c07afdb.jpg,"['A longhaired man surfing a large wave .', 'A man in black on a surfboard riding a wave .', 'A man surfing in the ocean .', 'A surfer showered in the spray of a wave .', 'Man riding a surfboard on a wave .']",1,0
flickr8k-images\3360730513_211e1a4db6.jpg,"['A dancing girl performs a high kick in a parade .', 'A girl in a black t-shirt doing a jump while other girls walk behind her during a parade .', 'A woman jumps in the air as others walk behind her in the street .', 'Girl kicking in midair surrounded by onlookers', 'The young dancer marches in the parade .']",1,0
flickr8k-images\501684722_0f20c4e704.jpg,"['A girl kisses another little girl while the third is falling out of frame .', 'Three girls pose for a picture and one of the girls kisses the others cheek .', 'three well dressed girls , one kissing the other , a third leaning back .', 'Three young girls are embracing each other and seem happy .', 'Two girls dressed in white and one dressed in brown .']",1,0
flickr8k-images\2554531876_5d7f193992.jpg,"['A motorcycle races .', 'A motorcycle rider in a white helmet leans into a curve on a rural road .', 'A motorcycle rider making a turn .', 'Someone on a motorcycle leaning into a turn .', 'There is a professional motorcyclist turning a corner .']",1,0
flickr8k-images\1227655020_b11a1bb112.jpg,"['A black dog and a brown dog playing in tall weeds .', 'A brown dog and a black dog are standing against each other in some grass', 'Two dogs are playing outside in a field .', 'Two dogs play in tall grass .', 'Two dogs wrestle together in the long grass .']",1,0
flickr8k-images\2857473929_4f52662c30.jpg,"['Two men in hats stand on a wide sidewalk .', 'Two men standing on a street .', 'Two men wearing hats are standing on the path beside a brick building .', 'Two men wearing hats stand on the tree-lined sidewalk near a building .', 'Two men with hats on stand in the street .']",1,0
flickr8k-images\3141440149_00becbbb93.jpg,"['Two boys are standing in a kitchen .', 'Two boys play in a kitchen .', 'Two little boys are standing in a kitchen .', 'Two young boys are playing in the kitchen of a house .', 'Two young boys standing in a kitchen with hardwood floors .']",1,0
flickr8k-images\3303787342_b258b377b6.jpg,"['A man going down the hill in the snow', 'A person bicycling through deep snow .', 'A skier in a bright green jacket sliding downhill .', 'Person in green jacket and backpack biking through snow', 'The man wearing a green jacket is riding a bike through deep snow .']",1,0
flickr8k-images\160585932_fa6339f248.jpg,"['A black station wagon with its lights on , partially submerged in water with a wooded area behind it .', 'A car is partially submerged in a lake .', 'A car is sinking underwater in a lake or river .', 'A Toyota car drives into water', 'The four wheel drive car is driving through a river .']",1,0
flickr8k-images\3656906086_7034f69ab6.jpg,"['A black dog is biting the neck of a brown dog', ""A dog bites another dog 's neck ."", 'The black and brown dog with a red collar bites the brown dog .', 'Two dogs play with each other outside .', 'Two dogs wrestle outdoors .']",1,0
flickr8k-images\114949897_490ca7eaec.jpg,"['A boy hits a ball off of a tee ball into to net .', 'A child practices hitting a baseball into a net , while two adult men watch .', 'A man holds a net while a boys bats a ball into it .', 'The man is holding the net for the boy playing baseball .', 'Three people put up a batting cage .']",1,0
flickr8k-images\1511807116_41c3645e8c.jpg,"['A black dog plays with another animal .', 'Two dogs wrestle in the grass .', 'Two dogs wrestle in the ground .', 'Two puppies are wrestling on green grass .', 'Two puppies wrestle with each other']",1,0
flickr8k-images\2172493537_128bc8b187.jpg,"['The three children are playing in a fountain .', 'Three children are playing at a sprinkler park .', 'Three children play in a water park .', 'Three kids stand in an array of water fountains .', 'Three people are wading in shallow water near a stone path and spraying fountains .']",1,0
flickr8k-images\2784408839_53a25a21eb.jpg,"['A person in a blue kayak is navigating rapids in a river .', 'A person in a kayak is going over a small waterfall .', 'A person kayaking down a small waterfall .', ""A person kayak 's over a waterfall ."", 'The blue kayak is being ridden over a small waterfall .']",1,0
flickr8k-images\2836553263_b1a08c25ea.jpg,"['A boy on his bike stops and looks back at the cameraman .', 'A boy stopped on his bike on a bike trail as a woman passes by', 'A boy with a black shirt and white shorts on a bike is turning to look behind himself .', 'A little boy posing on his bike , wearing a helmet .', 'A young boy with a bicycle on a road going through a forest']",1,0
flickr8k-images\2688102742_885e578a3f.jpg,"['a girl wearing a short skirt looking at a rack of magazines on the sidewalk .', 'A woman in a jeans skirt and t-shirt looking at a magazine display on the street .', 'The woman is browsing the magazine stand .', 'The woman stands looking at rows of magazines .', 'Woman with black t-shirt and denim skirt looks at magazines on display .']",1,0
flickr8k-images\3699318394_6193f2c8e0.jpg,"['man on the left with his mouth open while the man on the right is raising his hand', 'A man wearing a blue shirt and headphones around his neck raises his arm .', 'Near snowflake sign , man sits while another stands wearing badge and headphones .', 'The man in the blue shirt wearing headphones around his neck is sitting next to the man who is working at a computer .', 'Two men playing on a computer']",1,0
flickr8k-images\3490186050_4cb4193d4d.jpg,"['A boy dribbles a soccer ball in a grass field next to a parking lot .', 'A boy plays ball on a grassy field .', 'A child in yellow and black kicks a blue and black ball .', 'A little boy is about to kick a black soccer ball .', 'A young boy is playing soccer .']",1,0
flickr8k-images\3248220732_0f173fc197.jpg,"['A skier falling down a hill .', 'A skier is falling face first into the snow .', 'A skier is falling into the snow .', 'A skier falls down a hill .', 'The skier is leaning forward in the snow .']",1,0
flickr8k-images\2549452277_873cb80d3e.jpg,"['A man in a bright yellow jacket is wearing a helmet .', 'A man in a florescent jacket is wearing a helmet .', 'A pony-tailed man in a yellow jacket is wearing a bicycle helmet .', 'The man has on a yellow jacket and a white helmet .', 'The man with the ponytail and helmet looks on .']",1,0
flickr8k-images\3262647146_a53770a21d.jpg,"['A little boy jumps in the air while his younger brother looks on .', 'boy jumps through mud puddle .', 'The two young boys play in a puddle on a comfortable day .', 'Two children are playing in a mud puddle .', 'two little boys play with a puddle .']",1,0
flickr8k-images\3457364788_3514a52091.jpg,"['A little girl is sitting on the shoulder of a man wearing a black cap .', 'A man in a black hat holds a small girl on his shoulders .', ""The little girl is riding on the man 's shoulders ."", 'The man carries a small girl on his shoulders .', 'The man is carrying a young girl with pigtails on his shoulders .']",1,0
flickr8k-images\3620343911_64a862904e.jpg,"['Two small children play after a swim .', 'A young boy and a young girl in bathing suits .', 'Children in bathing suits play .', 'Two children in swimsuits are hugging each other', 'Two kids in bathing suits hugging .']",1,0
flickr8k-images\3699522388_2333f01f40.jpg,"['A bald man in a black wetsuit flips leaps in the air on a surfboard , holds on to a waterskiing handle', 'A man doing a trick on a wakeboard', 'A person waterskiing in a river with a large wall in the background .', 'A wakeboarder soars through the air .', 'Male performing water sports acrobatics while being pulled by a boat .']",1,0
flickr8k-images\3019917636_4e0bb0acc4.jpg,"['A woman in a race turning a corner .', 'A woman is riding a blue bicycle in a park .', 'Cyclist speeding down the trail .', 'Female cyclist riding on a dirt course .', 'Woman on blue bicycle wearing helmet']",1,0
flickr8k-images\295433203_8185c13e08.jpg,"['A huge brown dog is about to attack a medium sized fluffy dog .', 'A very large brown dog is playing with a smaller curly haired dog .', 'Dogs playing on the dirt path .', 'Two dogs chase one another on a gravel road .', 'Two wet dogs .']",1,0
flickr8k-images\1732436777_950bcdc9b8.jpg,"['A couple on the stairs are photographing a man and woman embracing in front of a building .', 'A couple stands at the top of the stairs and two people stand at the bottom .', 'A man and woman pose outside of a building while talking to two other people .', 'A man and woman stand at the top of cement stairs together .', 'A man holds a woman as another couple walk up the steps towards them .']",1,0
flickr8k-images\3336211088_4c294a870b.jpg,"['A busy plaza with several people having conversations .', 'A crowd of people stand talking in a business district .', 'A group of people in winter coats stand in front of a large building .', 'A small group of people is chatting in a city plaza .', 'A street scene with people of many ages and backgrounds .']",1,0
flickr8k-images\2218519240_cac5aab53c.jpg,"['A man is wearing protective hair and face coverings .', 'A man wears a clear plastic cap and face mask .', 'A man wears a mask around his mouth and a hair net by a brick wall .', 'a young man with a hairnet over his hair and his mouth wearing a black jacket .', 'Young man wearing hair net on head and face']",1,0
flickr8k-images\3335773346_ac0d97efeb.jpg,"['A grey haired in a wetsuit poised in the water .', 'A group of surfers in wetsuits are trying to catch a wave .', 'A man is running through the water alongside others doing the same .', 'A wave crashing through a group of people wearing wetsuits and goggles .', 'The swimmers are getting ready to race wearing black swimmers .']",1,0
flickr8k-images\2289096282_4ef120f189.jpg,"['a boy is riding a buggy down a woodland path .', 'A person rolls down a hill riding a wagon as another watches .', 'a young person riding a small wagon down a hill .', 'The boy comes down the hill in the red wagon .', 'This person , seated on a type of go-cart , is riding downhill .']",1,0
flickr8k-images\3643684044_a131168127.jpg,"['A team of four judges rates a competition .', 'Four judges are sitting at a table with the center left one speaking .', 'Four people are sitting at a table , with microphones and bottles of water in front of them .', 'Man in red shirt speaks into microphone', 'The gentleman is speaking while the others are listening .']",1,0
flickr8k-images\2709683703_5385ea9ef4.jpg,"[""A man is squirting water into a white dog 's mouth with a squirt gun ."", 'A man spraying a super soaker into the mouth of a dog .', ""A young man squirts water from a water gun into a dog 's mouth ."", 'Man squirts water gun in dogs mouth', 'The young man with the water gun is shooting water into the white dogs mouth .']",1,0
flickr8k-images\3485599424_94de8ede51.jpg,"['A brown and white dog plays in the yard by a house .', 'A brown and white dog standing in a yard .', 'A dog chained in fronr of a house .', 'A dog stands on the grass while tied up .', ""A leashed dog is in the backyard of someone 's home .""]",1,0
flickr8k-images\3204081508_0e7f408097.jpg,"['A group of people are lounging at a beach .', 'A group of sunbathers gather near some kayaks at the beach .', 'People sun on the beach next to boats .', 'Several beachgoers are reclining near upside-down boats .', 'Several people play and relax on the beach .']",1,0
flickr8k-images\2880874989_a33b632924.jpg,"['a child in a black shirt reaches for a white kitchen stove', 'A little kid in a black shirt and striped pants is playing with the controls on a stove .', 'a toddler in stripy pants is reaching for a white stove in a red floored kitchen .', 'A toddler is reaching up to touch a stove .', 'The toddler touches the white stove .']",1,0
flickr8k-images\3599568766_9e96def0ef.jpg,"['A dog runs overtop the dry earth .', ""A white dog runs along the beach 's shore ."", 'A white dog with a brown patch on his eye , is running on a dirt path .', 'A white dog with brown spots running on a dirt path', 'The white dog ran down the dusty road .']",1,0
flickr8k-images\2021602343_03023e1fd1.jpg,"['a boy holds a basketball angerly .', 'A boy with a basketballs glowers at the camera .', 'A young boy shows off his basketball skills', 'The boy is holding a basketball on a wooden basketball court .', 'There are two boys on a basketball court and one is holding a basketball .']",1,0
flickr8k-images\3564738125_10400f69c0.jpg,"['People lean over in the snow .', 'Two climbers are wearing backpacks ascending a very snowy mountain .', 'Two people climbing a snowy mountain .', 'Two people heavily dressed , carrying backpacks , walk through snow .', 'Two people walk along the side of a snowy mountain .']",1,0
flickr8k-images\143552697_af27e9acf5.jpg,"['A man riding his bike on a hill .', 'A man with helmet and backpack standing on dirt bike in a hilly grassy area .', 'A person rides a motorbike through a grassy field .', 'Man on motorcycle riding in dry field wearing a helmet and backpack', 'The biker is riding through a grassy plain .']",1,0
flickr8k-images\2788628994_61123c03d2.jpg,"['A man in a blue jacket bikes down a forest path .', 'A man rides a bike down a trail in a pine forest .', 'A person on a bike rides through a wooded area .', 'Tall trees reach to the horizon as a cyclist navigates the way through the tangled roots .', 'The biker is riding through the woods .']",1,0
flickr8k-images\3164423279_9b27cb6a06.jpg,"['A man riding down a snowy hill .', 'A person riding a sled down a snowy slope .', 'Riding a sled down a hill .', 'The boy in the black outfit is riding down the snowy hill on a red sled .', 'The young boy sleds down the hill in the snow .']",1,0
flickr8k-images\3553374585_25b1bd6970.jpg,"['Several men walking past a tent notice a sign .', 'Three men in white outfits walk in front of a fundraising tent .', 'Three men walking in front of a colorful tent with a sign on it .', 'Three men walking next to a tent with a billboard sign on it .', 'Three young men in white walking near tented area with banner advertisement .']",1,0
flickr8k-images\2881087519_ca0aa79b2b.jpg,"['A cyclist is performing a jump by some trees .', 'A man doing a jumping bike trick surrounded by trees .', 'Bicyclist doing jumping trick in front of trees .', 'Bike rider jumping very high on his bike in the woods .', 'The man on the bicycle is doing a stunt through the air .']",1,0
flickr8k-images\3032790880_d216197d55.jpg,"['A soccer player in a red and white uniform was chasing the soccer ball and was tripped by a player in a purple uniform .', 'The guys are playing soccer .', 'The soccer player in purple keeps the ball from the man in red .', 'Two soccer players are fighting over a soccer ball on a grassy field .', 'two soccer players kick a soccer ball .']",1,0
flickr8k-images\693785581_68bec8312a.jpg,"['A boy does a flip while another boy stands on the Matt .', 'A boy standing on a red mat with a person upside down in the background .', 'A child does a flip behind a small boy .', 'A young boy is standing near another doing a back flip .', 'Two kids playing on mats .']",1,0
flickr8k-images\1579287915_4257c54451.jpg,"['A lone man stands on a rocky outcropping and looks out over the wilderness .', 'A man in shorts and a black jacket stands on top of a big rock looking down on hills and valleys .', 'A man is standing on a big rock overlooking a valley .', 'A man stands atop a large mountain of rocks .', 'Man standing on edge of large rock overlooking scenic view .']",1,0
flickr8k-images\3530504007_3272c57e21.jpg,"['Three men are standing in a crowd talking .', 'Three men converse in a crowd .', 'Three men in white button-up shirts chat .', 'Three men in white shirts , one with a blue cap , glasses and holding a book amongst a crowd .', 'Two men are speaking with another man who is wearing a blue cap and carrying a book .']",1,0
flickr8k-images\2959737718_31203fddb5.jpg,"['The men are playing soccer while people in the stands watch .', 'Three men , from two teams , are in the air colliding and there is a soccer ball above them .', 'Three soccer players collide in a rush for the ball .', 'Two soccer teams compete .', 'two trams of soccer players playing a game on the field']",1,0
flickr8k-images\3148571800_c5515e6c3d.jpg,"['A man holds a stick while a stream of fire erupts from the end of it .', 'A man is playing with fire in front of a group of people .', 'A man sets off a large sparkler while the crown watches on .', 'A man with a firecracker with a crowd of people behind him watching .', 'fireworks light up a nighttime street , while the crowd stands back']",1,0
flickr8k-images\771366843_a66304161b.jpg,"['The men are in a rocky mountain area .', 'These two people in hats are standing on rocky terrain , with their arms around each other .', 'Two men are standing in front of a snow-capped mountain .', 'Two men pose on a rocky area in front of a snowy mountain .', 'Two men posing for a piece in front of snowcapped mountains .']",1,0
flickr8k-images\3147758035_e8a70818cb.jpg,"['A man in black rides a bicycle across the street while another walks holding a dog .', 'A man on a bicycle and a man on foot in a crosswalk .', 'A man on a bike and another man with a dog in his bag crossing a wet street', 'The man on the bike is riding next to a man holding a dog .', 'Two men , one on a bike and one that is walking .']",1,0
flickr8k-images\3125158798_0743dae56e.jpg,"['A man and a woman with a red book , both dressed in black .', 'A man and woman pose together on a cobblestone street .', 'A well dressed man and woman are posing for a picture .', 'Man and Woman standing together on a cobbled street having their picture taken .', 'The warmly dressed man and woman stand together outside .']",1,0
flickr8k-images\241347547_902725b9f8.jpg,"['A football coach standing with his players behind him .', 'A group of football players in gold helmets stand around a man in a purple shirt .', 'A group of footballs players is standing behind a coaching official .', 'A man in blue shirt is surrounded by football players .', 'A man surrounded by football players .']",1,0
flickr8k-images\2781296531_f6f0f6c0f5.jpg,"['A boy is splashed in the face by a playground toy at a water park .', 'A young boy at a water park being sprayed in the face by a spigot decorated to look like a seahorse .', 'A young boy is gettnig splashed in the face by a blue water toy .', 'The boy is running through the sprinklers .', 'The little boy is running through the sprinklers .']",1,0
flickr8k-images\3319058642_885d756295.jpg,"['Two girls clasp hands and pose for a picture .', 'Two girls holding hands in orange clothes', 'Two girls wearing orange outfits hold hands and smile .', 'Two smiling girls that are holding hands .', 'Two women wearing orange dresses hold hands .']",1,0
flickr8k-images\2335634931_7e9e8c2959.jpg,"['A dog attacking a guy .', 'A dog biting a man who is falling to the ground .', 'A dog is jumping up at a large man who is wearing jeans and a blue and yellow jacket .', 'A man is being attacked by a German Shepherd .', 'Dog jumping onto a man in a yellow jacket .']",1,0
flickr8k-images\3584196366_a4b43d6644.jpg,"['A flock of birds flying over a shoreline .', 'A flock of birds hovered over the sandy beach .', 'A flock of seagulls flying at the beach .', 'A flock of seagulls is taking off from the beach .', 'A group of white birds take flight while one black bird stands on the sand .']",1,0
flickr8k-images\485312202_784508f2a9.jpg,"['A man is sitting on a bench behind a bike .', 'A man sitting on a bench next to his bike .', 'A man sitting on a bench with his bicycle leaning against a railing .', 'A man sitting on a bench with his bike parked at the rail .', 'Man sitting on a bench next to a bike .']",1,0
flickr8k-images\3354075558_3b67eaa502.jpg,"['A black-striped cat is looking at a cord it has pinned with a paw .', 'A cat licks itself on a tile floor .', 'A striped cat is on the pathway .', 'A tabby cat licking its left front leg .', 'Closeup image of a cat licking his front leg .']",1,0
flickr8k-images\36422830_55c844bc2d.jpg,"['A four wheel drive car is navigating along a rocky off road trail .', 'A jeep sidewalks on some rocks .', 'A red jeep hangs from the edge of a rocky cliff as a girl looks on .', 'A red truck is driving over a rocky surface .', 'A woman stands next to a red SUV that has run off into a ditch .']",1,0
flickr8k-images\2998185688_8d33e4ce38.jpg,"['Men on horses displaying their flags at a joust .', 'Men ride on horses while carrying flags .', 'Men riding horses carrying flags in a jousting tournament .', 'Parade of men on horses with brightly colored flags .', 'Several horsemen are riding past each other carrying flags .']",1,0
flickr8k-images\2873065944_29c01782e2.jpg,"['A football player being tackled during a game .', 'A football player has his arms wrapped around the person holding the ball .', 'A football player in orange being tackled by a player in blue .', 'A young boy wearing orange is running with the football as the boy in blue tries to wrestle him to the ground .', 'Boy in orange jersey has the football and is being tackled .']",1,0
flickr8k-images\3574627719_790325430e.jpg,"['a group of young men sing out together .', 'Three guys , with a guitar , yelling .', 'Three young men embrace and sing .', 'Three young men sing together while one plays the guitar .', 'Young people celebrate in song .']",1,0
flickr8k-images\143688205_630813a466.jpg,"['A climber scales a steep rock face .', 'A man is climbing a rope up a cliff .', 'A man using a pink rope to climb down a cliff .', 'A person is climbing up a rock with a pink rope .', 'A person scaling a rocky ledge , with a rope supporting .']",1,0
flickr8k-images\3708172446_4034ddc5f6.jpg,"['Couple sitting on bench in front of a water fountain .', 'The old men are sitting on a bench .', 'Two men are sitting on a bench looking at a water fountain', 'Two men sit on a bench in front of a three tier fountain .', 'Two people sit on a park bench looking at a fountain .']",1,0
flickr8k-images\3442272060_f9155194c2.jpg,"['A dog laying on the ground looks up at the dog standing over him .', 'Black dog is submissive on ground to brown dog .', 'Three black dogs .', 'Two dogs , one lying down , play in a yard .', 'Two dogs play with one another outside .']",1,0
flickr8k-images\1324816249_86600a6759.jpg,"['A brown dog stands in a lush field with the stunning clouds and mountains behind it .', 'A golden dog walks on a trail through tall grass with mountains in the background .', 'A golden retriever walking through high grass .', 'a tan dog running through a field with his tongue hanging out', 'A tan dog walks along a grassy path with his long pink tongue hanging out .']",1,0
flickr8k-images\3238654429_d899e34287.jpg,"['A person is flying through the air on a snowboard as the wind picks up some snow .', 'A snowboarder flying through the air doing a trick on a snowy mountain .', 'A snowboarder jumping off a mountain cliff .', 'A snowboarder jumps high over snow in mountain area .', 'Snowboarder in midair performing a stunt on mountaintop .']",1,0
flickr8k-images\3639684919_cb6fbf5638.jpg,"['A bride in a white dress is holding a purple bouquet whilst standing next to her groom .', 'A couple pose on their wedding day .', 'A man and woman in a dark suit and formal white dress smile for a picture .', 'A wedding photo of a bride with purple flowers and her groom .', 'A young couple in wedding outfits poses for a picture .']",1,0
flickr8k-images\1383698008_8ac53ed7ec.jpg,"['A man is snowboarding over a structure on a snowy hill .', 'A snowboarder jumps through the air on a snowy hill .', 'a snowboarder wearing green pants doing a trick on a high bench', 'Someone in yellow pants is on a ramp over the snow .', 'The man is performing a trick on a snowboard high in the air .']",1,0
flickr8k-images\3042488474_0d2ec81eb8.jpg,"['a blonde man looks at the camera .', 'The blond man looks at the camera while another man looks into his eyes .', 'Two men dressed in blue face each other .', 'Two men with sunglasses on their heads facing each other in a crowd .', 'Two men , with sunglasses on their heads , talking .']",1,0
flickr8k-images\3437781040_82b06facb3.jpg,"['An ice hockey player in red is challenging the player in white for the puck .', 'The goalie has come out of the goal to steal the puck from the other team .', 'Two athletes playing in a hockey game .', 'Two hockey players trying to get the puck .', 'Two hockey players try to get control of the puck as the referee looks on .']",1,0
flickr8k-images\1541272333_1624b22546.jpg,"['A brown dog brings up some dust as he runs around a field .', 'A dog and a dust storm .', 'A dog and sand blowing in the wind', 'A dog in a sandy area with the sand stirred up into the air and several plants in the background .', 'Dog kicking up dirt']",1,0
flickr8k-images\2527713011_b0ec25aa54.jpg,"['A black and white rally car takes the turn .', 'A global group race car .', 'The black and white race car is going fast around the track while fans watch nearby .', 'The black and white race car is rounding the turn .', 'The race car is speeding up the hill .']",1,0
flickr8k-images\3452411712_5b42d2a1b5.jpg,"['A boy helps to push a young girl on the swing .', 'A boy pulls back a swing with a little girl on it', 'A boy pushes a girl on a swing .', 'A child pushes another child on a swing .', 'The boy is pushing a girl on a swing outside .']",1,0
flickr8k-images\2728276857_3f83757ef2.jpg,"['A group of girls are smiling while posing for a picture .', 'A group of smiling women .', 'A group of women hugging each other', 'A group of women pose for a picture as a man plays guitar behind them .', 'Many women sitting happily together smiling at the camera .']",1,0
flickr8k-images\2234702530_a265a4df22.jpg,"['A man in a black jacket and jeans stands in front of a brick wall .', 'A man wearing jeans and a backpack stands on the sidewalk .', 'A man with backpack stands in front of a brown brick wall .', 'A man with glasses and a red backpack standing in front of a brick wall', 'The man in the black jacket is waiting .']",1,0
flickr8k-images\610590753_cd69ce081a.jpg,"['A dog is running through a lake towards some trees .', 'A dog running into a pond to fetch something .', 'A dog swimming in a pond .', 'An animal is attempting to cross the river .', 'An unknown animal or person is swimming in a natural lake setting .']",1,0
flickr8k-images\3581538034_783b7d0d09.jpg,"['A dog being held by a harness on a waterboard over splashing water with a tube structure in the background .', 'A man dropping from a rope into the ocean on a board .', 'A man is suspended above water while holding a large ski that is shaped like a skateboard .', 'A water boarder being towed during a jump .', ""Waterskier jumps off the water 's surface , unknown structure in background .""]",1,0
flickr8k-images\229951087_4c20600c32.jpg,"['A man paddles a canoe in a lake .', 'An older man rows a boat .', 'Man in a canoe on a still lake .', 'Man paddles a canoe through placid lake waters', 'The man is rowing a canoe in a blue lake .']",1,0
flickr8k-images\3351596152_bf283f03d1.jpg,"['A boy doing a skateboard trick', 'A skateboarder is balancing on a wall while a group of other boys watch .', 'A skateboarder on a ramp , doing a trick .', 'The boy is performing a trick on a skateboard .', 'The skateboarder in the white shirt balances on the ledge as the others look on in the background .']",1,0
flickr8k-images\3494105596_f05cb0d56f.jpg,"['a young man wearing a white shirt and red shorts kicking a ball', 'Man in red shorts and white shirt kicking a soccer ball .', 'Man in t-shirt and red shorts kicking soccer ball .', 'The man in the white shirt kicked the soccer ball on the rocky pavement .', 'The young man kicks a soccer ball on dusty ground .']",1,0
flickr8k-images\3614542901_29877fc342.jpg,"['A group of women are standing in front of a building .', 'A woman in a white gown stands with other girls dressed up , one points across the street .', 'Five women in dresses , one holding a child , stand outside .', 'Four women and a bride stand on a street while one of them points at something in the distance .', 'Old lady with black dress and hat points out something to bride .']",1,0
flickr8k-images\521186251_e97d1f50f8.jpg,"['four children lay on a tube .', 'Several girls on a raft floating in rough waters .', 'The four kids are riding a raft on the water .', 'The kids ride a boat in the water .', 'Three girls and one boy are holding onto a raft as they are being pulled by a road through the water .']",1,0
flickr8k-images\3178300150_d4605ff02c.jpg,"['A basketball player leaps with the ball while opponents try to block him .', 'A pro basketball player in a white Miami uniform makes a defensive move .', 'Basketball players try to block a ball from going into the goal .', 'Man in a Miami basketball uniform jumping to make a shot .', 'The basketball player is number 21 from Miami .']",1,0
flickr8k-images\3296715418_29542dcdc2.jpg,"['A beautiful white dog walking in the brown grass .', 'A white dog plays in the grass .', 'A white dog walks over the short grass .', 'The white dog walks along the dead grass with its tongue out .', 'White dog walking outside .']",1,0
flickr8k-images\3041170372_c4376cd497.jpg,"['A bicylist riding in the mountains .', 'A man jumping a dirt ramp on a bmx bike .', 'A man rides his bike over a bump on a dirt path .', 'A mountain biker jumps a rock on a mountain .', 'Man riding a mountain bike doing a jump in the air .']",1,0
flickr8k-images\1425485485_d7c97a5470.jpg,"['A girl touches a boys face ; both are smiling .', ""A girl with her eyes closed is touching a boy 's cheeks ."", ""Little girl laughing and touching a boy 's face as they lean toward each other ."", 'Two children , a boy and a girl .', 'Two children facing each other and laughing .']",1,0
flickr8k-images\2970183443_accd597e0a.jpg,"['A man and a boy watch a dog leap to catch a ball .', 'A man and a child are standing near a dog who is jumping .', 'A man and a small boy watch their small , white dog catch a toy in the air .', 'A small black brown and white dog catches a football in midair as a man and child look on .', 'Small white dog with spot on back leaping in air with football in mouth with small boy and man watching .']",1,0
flickr8k-images\2698487246_e827404cac.jpg,"['A man in a black and white jersey is leaping to get a ball from a player in a blue and yellow jersey .', 'People playing a sport with a referee looking on .', 'The men are jumping in the air .', 'Three rugby players trying to catch the ball', 'Two men are jumping into the air to catch the football .']",1,0
flickr8k-images\3724738804_f00748a137.jpg,"['A woman and three children are jumping into a swimming pool .', 'Children jumping in a pool surrounded by pool chairs and huts .', 'Children jump off the edge into a pool .', 'Three girls jump into a pool .', 'Three girls wearing goggles are jumping into a swimming pool together .']",1,0
flickr8k-images\3307077951_dd31f1971c.jpg,"['A black and white dog is running over grass .', 'A dog is running through the yard', 'A shaggy black and white dog is running on the grass .', 'The black and white dog is running on a green yard .', 'The black and white dog is running outdoors .']",1,0
flickr8k-images\3627679667_0e3de9fc90.jpg,"['A blond girl rides the waves .', 'A person in a black wetsuit is surfing a small wave on a beige surfboard .', 'A woman is attempting to ride a small wave .', 'Person surfboards on a wave .', 'The lady is surfing and riding a wave .']",1,0
flickr8k-images\539676201_c8f1f04952.jpg,"['A man in a helmet treads water .', 'A man wearing a helmet , floating in the water .', 'A man wearing a white helmet is in the water .', 'Mountain climber safely lands in the water .', 'The spelunker finds water during his trek .']",1,0
flickr8k-images\2158247955_484f0a1f11.jpg,"['The three dogs are running down a snowy track .', 'Three dogs are running across snow with a tire track in it .', 'Three dogs are turning direction along a snow tread leading from a low cut field .', 'Three dogs run in the snow .', 'Three dogs running on tire tracks in snow .']",1,0
flickr8k-images\2992658871_ac786d37a6.jpg,"['A guy in green is rollerskating on a narrow strip .', 'A man in a green shirt is skating on a railing .', 'A man in a white helmet and green shirt grinds on his rollerblades .', 'A man rollerblading on a metal bar .', 'Rollerblades sliding on a railing .']",1,0
flickr8k-images\1342780478_bacc32344d.jpg,"['A man in a dress shirt and tie is standing in front of a sign selling donuts .', 'A man stands among cement fixtures in front of a donut shop .', 'A man with a white shirt and tie is standing on a sidewalk between cement barriers .', 'A well-dressed man in the street .', 'Man stands between concrete barriers near a donut shop .']",1,0
flickr8k-images\3159569570_dff24e7be9.jpg,"['A group of', 'A group of aboriginal girls is wearing bright colors .', 'A group of African children are dressed in colorful clothes .', 'A group of children in African clothing .', 'A group of little girls wearing headscarfs pose for a group picture .']",1,0
flickr8k-images\3493844822_c315a11275.jpg,"['A guy surfing .', 'A male surfer in the air , leaving the water .', 'An airborne man on a surfboard .', 'A tanned wakeboarder is leaping high in the air .', 'a young man on a white surfboard jumping over a huge wave']",1,0
flickr8k-images\3697153626_90fb177731.jpg,"['A boy holding a rope .', 'A boy in a plaid shirt plays with string .', 'A boy wearing a green checked shirt is standing by a tree with a piece of rope .', 'A boy with rope in the woods .', 'The boy under the tree holding a rope .']",1,0
flickr8k-images\3376435746_1593d9b243.jpg,"['A person in a raincoat stands in a boat going across the water .', 'A person in a yellow slicker is driving a motorboat next to the beach .', 'A person on a boat by the shore .', 'fisherman motors ahead in his boat , facing the sun', 'This person is driving a boat on a secluded beach .']",1,0
flickr8k-images\3251646144_d9f4ccca3f.jpg,"['A boy is running in a spinning metal tunnel in the playground .', 'A boy plays at the playground .', 'a boy run through a big wheel .', 'A man is at a park and about to enter a large round structure .', 'Two children play on large barrel hoops on a playground .']",1,0
flickr8k-images\566921157_07c18a41e2.jpg,"['A brown and a brown dog are running .', 'Two dogs running in the dirt', 'Two dogs running over packed dirt and rocks', 'Two dogs run through mud .', 'Two large dogs run along a muddy path .']",1,0
flickr8k-images\2730994020_64ac1d18be.jpg,"['A black and white dog is running in the grass .', 'A black and white dog running away across the grass .', 'A black and white shorthair dog runs across brown and green grass .', 'A dog sprints across a grassy field .', 'The brown and white dog is running through a field .']",1,0
